"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,7,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",52.00,6.00,4.00,0.96,1.00,0.00,0.04,0.00,0.00,271.00,209.00,43.00,17.00,0.00,2.00,
2017,7,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",147.00,18.00,7.21,0.00,3.18,0.00,7.61,0.00,0.00,922.00,383.00,0.00,131.00,0.00,408.00,
2017,7,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",62.00,17.00,5.52,0.00,1.15,0.00,10.33,1.00,0.00,1003.00,331.00,0.00,61.00,0.00,611.00,
2017,7,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",52.00,11.00,1.53,0.00,2.65,0.00,6.83,1.00,0.00,520.00,46.00,0.00,99.00,0.00,375.00,
2017,7,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",113.00,28.00,8.57,3.69,6.14,0.00,9.60,1.00,0.00,1794.00,657.00,264.00,276.00,0.00,597.00,
2017,7,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",664.00,160.00,49.69,2.33,45.93,0.00,62.05,14.00,1.00,14907.00,7138.00,124.00,2608.00,0.00,5037.00,
2017,7,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",303.00,74.00,20.07,0.00,15.19,0.00,38.74,10.00,2.00,4446.00,1247.00,0.00,585.00,0.00,2614.00,
2017,7,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",223.00,30.00,12.16,0.00,6.31,0.00,11.53,0.00,1.00,2897.00,1822.00,0.00,287.00,0.00,788.00,
2017,7,"OO","SkyWest Airlines Inc.","IFP","Bullhead City, AZ: Laughlin/Bullhead International",31.00,10.00,4.43,0.00,4.47,0.00,1.10,0.00,0.00,562.00,398.00,0.00,113.00,0.00,51.00,
2017,7,"OO","SkyWest Airlines Inc.","ILM","Wilmington, NC: Wilmington International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",57.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,473.00,118.00,0.00,0.00,0.00,355.00,
2017,7,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",109.00,23.00,6.73,0.00,6.31,0.00,9.96,6.00,0.00,1691.00,642.00,0.00,392.00,0.00,657.00,
2017,7,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",54.00,2.00,0.00,0.00,0.76,0.00,1.24,0.00,0.00,113.00,0.00,0.00,29.00,0.00,84.00,
2017,7,"OO","SkyWest Airlines Inc.","ISN","Williston, ND: Sloulin Field International",93.00,8.00,3.18,0.00,3.09,0.00,1.73,0.00,0.00,257.00,96.00,0.00,59.00,0.00,102.00,
2017,7,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",85.00,6.00,4.00,0.00,0.15,0.00,1.85,0.00,0.00,464.00,289.00,0.00,11.00,0.00,164.00,
2017,7,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",113.00,17.00,6.21,0.00,4.72,0.00,6.07,0.00,1.00,2769.00,2276.00,0.00,133.00,0.00,360.00,
2017,7,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",84.00,14.00,4.70,0.42,0.86,0.00,8.02,0.00,0.00,901.00,207.00,18.00,41.00,0.00,635.00,
2017,7,"OO","SkyWest Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",31.00,9.00,4.40,0.00,1.06,0.00,3.54,0.00,0.00,337.00,189.00,0.00,30.00,0.00,118.00,
2017,7,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",113.00,13.00,5.92,0.00,0.28,0.00,6.81,1.00,0.00,1041.00,276.00,0.00,25.00,0.00,740.00,
2017,7,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",52.00,10.00,4.48,0.83,0.43,0.00,4.26,0.00,0.00,1329.00,1046.00,81.00,21.00,0.00,181.00,
2017,7,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",343.00,77.00,16.61,2.21,22.23,1.00,34.95,2.00,2.00,6123.00,2317.00,245.00,881.00,29.00,2651.00,
2017,7,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2640.00,378.00,69.58,9.73,127.72,1.02,169.96,4.00,0.00,23825.00,7314.00,1223.00,4111.00,26.00,11151.00,
2017,7,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",43.00,3.00,0.07,0.00,2.93,0.00,0.00,0.00,0.00,80.00,2.00,0.00,78.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",103.00,31.00,13.49,0.38,5.79,0.00,11.35,4.00,0.00,1843.00,795.00,28.00,232.00,0.00,788.00,
2017,7,"OO","SkyWest Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",10.00,2.00,1.12,0.00,0.20,0.00,0.68,0.00,0.00,190.00,71.00,0.00,4.00,0.00,115.00,
2017,7,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",89.00,27.00,4.74,2.81,14.15,0.00,5.29,4.00,0.00,1652.00,277.00,141.00,844.00,0.00,390.00,
2017,7,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",118.00,8.00,4.22,1.00,2.04,0.00,0.74,0.00,1.00,1601.00,582.00,17.00,85.00,0.00,917.00,
2017,7,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",92.00,21.00,6.94,0.00,9.21,0.00,4.85,1.00,0.00,1131.00,526.00,0.00,241.00,0.00,364.00,
2017,7,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",185.00,29.00,14.91,1.92,3.57,0.00,8.60,1.00,0.00,2125.00,1521.00,141.00,108.00,0.00,355.00,
2017,7,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",201.00,51.00,8.84,2.51,11.35,0.00,28.30,4.00,0.00,3140.00,813.00,104.00,470.00,0.00,1753.00,
2017,7,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",85.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,224.00,139.00,0.00,40.00,0.00,45.00,
2017,7,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",65.00,18.00,4.75,0.00,5.85,0.00,7.40,1.00,0.00,1084.00,233.00,0.00,252.00,0.00,599.00,
2017,7,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",255.00,52.00,25.49,2.81,4.16,0.00,19.55,3.00,0.00,4463.00,2659.00,405.00,113.00,0.00,1286.00,
2017,7,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",213.00,48.00,18.19,1.43,5.64,0.00,22.74,2.00,0.00,3717.00,1363.00,111.00,282.00,0.00,1961.00,
2017,7,"OO","SkyWest Airlines Inc.","MCO","Orlando, FL: Orlando International",5.00,2.00,0.69,0.00,1.31,0.00,0.00,0.00,0.00,37.00,11.00,0.00,26.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",146.00,32.00,9.62,0.00,5.80,0.00,16.58,5.00,0.00,2186.00,510.00,0.00,402.00,0.00,1274.00,
2017,7,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",81.00,19.00,7.79,2.54,3.16,0.00,5.51,0.00,0.00,1501.00,491.00,235.00,93.00,0.00,682.00,
2017,7,"OO","SkyWest Airlines Inc.","MEI","Meridian, MS: Key Field",93.00,36.00,12.91,0.00,3.28,0.00,19.81,2.00,0.00,5578.00,2321.00,0.00,1215.00,0.00,2042.00,
2017,7,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",117.00,34.00,12.08,0.41,14.28,0.00,7.22,2.00,0.00,1549.00,597.00,29.00,421.00,0.00,502.00,
2017,7,"OO","SkyWest Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",5.00,1.00,0.45,0.00,0.00,0.00,0.55,0.00,0.00,40.00,18.00,0.00,0.00,0.00,22.00,
2017,7,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",241.00,36.00,8.90,0.80,8.08,0.00,18.22,0.00,0.00,2051.00,435.00,16.00,275.00,0.00,1325.00,
2017,7,"OO","SkyWest Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",26.00,5.00,1.85,0.00,3.15,0.00,0.00,0.00,0.00,159.00,87.00,0.00,72.00,0.00,0.00,
2017,7,"OO","SkyWest Airlines Inc.","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",57.00,25.00,7.18,1.07,3.95,0.00,12.81,1.00,0.00,2720.00,1149.00,38.00,290.00,0.00,1243.00,
2017,7,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",150.00,42.00,15.56,1.10,4.47,0.00,20.87,2.00,0.00,2572.00,800.00,85.00,180.00,0.00,1507.00,
2017,7,"AA","American Airlines Inc.","ALB","Albany, NY: Albany International",93.00,20.00,7.85,1.00,4.52,0.00,6.63,1.00,0.00,1223.00,262.00,45.00,289.00,0.00,627.00,
2017,7,"AA","American Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",93.00,17.00,8.12,0.61,3.27,0.00,5.00,0.00,0.00,1714.00,962.00,77.00,68.00,0.00,607.00,
2017,7,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",956.00,306.00,77.39,13.00,109.43,3.22,102.96,16.00,4.00,18063.00,4083.00,1143.00,4530.00,185.00,8122.00,
2017,7,"AA","American Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",817.00,215.00,65.83,9.23,46.82,0.00,93.12,16.00,0.00,14837.00,4632.00,817.00,2425.00,0.00,6963.00,
2017,7,"AA","American Airlines Inc.","BDL","Hartford, CT: Bradley International",383.00,94.00,25.59,7.76,27.87,0.71,32.07,5.00,0.00,6105.00,1412.00,956.00,1122.00,56.00,2559.00,
2017,7,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",415.00,106.00,40.95,3.94,25.27,0.00,35.84,5.00,1.00,6201.00,2213.00,420.00,951.00,0.00,2617.00,
2017,7,"AA","American Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",92.00,16.00,4.65,0.56,3.47,0.00,7.32,0.00,0.00,704.00,117.00,38.00,99.00,0.00,450.00,
2017,7,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",2300.00,627.00,158.61,42.99,228.86,0.00,196.55,68.00,0.00,46914.00,11045.00,3882.00,14245.00,0.00,17742.00,
2017,7,"AA","American Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",93.00,29.00,9.47,2.18,7.49,0.00,9.86,1.00,0.00,1466.00,548.00,130.00,251.00,0.00,537.00,
2017,7,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",538.00,142.00,49.56,11.75,30.29,0.00,50.40,12.00,1.00,8268.00,2525.00,819.00,1546.00,0.00,3378.00,
2017,7,"AA","American Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",31.00,7.00,2.09,0.30,2.98,0.00,1.63,0.00,0.00,271.00,109.00,10.00,89.00,0.00,63.00,
2017,7,"AA","American Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",85.00,11.00,5.07,0.52,2.07,0.00,3.34,0.00,0.00,691.00,183.00,27.00,68.00,0.00,413.00,
2017,7,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",168.00,47.00,17.47,2.68,10.58,0.00,16.27,1.00,0.00,2994.00,876.00,256.00,296.00,0.00,1566.00,
2017,7,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8257.00,1651.00,494.91,75.43,559.10,2.83,518.72,167.00,55.00,106997.00,33362.00,6161.00,28973.00,213.00,38288.00,
2017,7,"AA","American Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",250.00,69.00,24.36,4.57,19.72,0.00,20.35,3.00,0.00,4060.00,1838.00,244.00,687.00,0.00,1291.00,
2017,7,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",129.00,34.00,8.57,1.68,7.37,0.00,16.37,3.00,0.00,1744.00,363.00,77.00,214.00,0.00,1090.00,
2017,7,"AA","American Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",62.00,21.00,4.47,1.08,1.71,0.00,13.73,1.00,0.00,1334.00,172.00,115.00,71.00,0.00,976.00,
2017,7,"AA","American Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",55.00,16.00,4.56,1.58,1.06,0.00,8.81,0.00,0.00,1396.00,463.00,105.00,48.00,0.00,780.00,
2017,7,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2164.00,582.00,136.25,43.86,210.19,1.26,190.43,81.00,8.00,41910.00,9654.00,4158.00,11370.00,102.00,16626.00,
2017,7,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",1077.00,290.00,93.06,15.65,73.56,1.00,106.73,14.00,1.00,21369.00,6886.00,1593.00,3771.00,21.00,9098.00,
2017,7,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12358.00,2519.00,675.52,122.76,736.13,8.48,976.12,185.00,94.00,180832.00,58848.00,11459.00,34357.00,640.00,75528.00,
2017,7,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",156.00,32.00,11.33,1.42,4.69,0.00,14.56,6.00,1.00,2058.00,951.00,133.00,125.00,0.00,849.00,
2017,7,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",519.00,151.00,42.55,12.02,39.01,1.01,56.42,14.00,0.00,9155.00,2286.00,930.00,1427.00,42.00,4470.00,
2017,7,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",31.00,13.00,4.66,2.43,1.18,0.00,4.73,0.00,0.00,1703.00,1061.00,223.00,50.00,0.00,369.00,
2017,7,"AA","American Airlines Inc.","ELP","El Paso, TX: El Paso International",93.00,33.00,13.72,0.45,6.53,0.00,12.30,2.00,1.00,1543.00,580.00,10.00,204.00,0.00,749.00,
2017,7,"AA","American Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",670.00,252.00,37.38,16.45,137.28,0.00,60.88,15.00,1.00,19016.00,2729.00,1293.00,10045.00,0.00,4949.00,
2017,7,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",66.00,18.00,5.27,0.98,1.13,0.00,10.62,1.00,0.00,892.00,162.00,86.00,56.00,0.00,588.00,
2017,7,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",645.00,190.00,62.65,11.62,69.32,1.06,45.35,5.00,1.00,9958.00,3378.00,695.00,2577.00,22.00,3286.00,
2017,7,"AA","American Airlines Inc.","GEG","Spokane, WA: Spokane International",87.00,13.00,5.87,1.75,0.88,0.00,4.50,0.00,0.00,709.00,248.00,75.00,57.00,0.00,329.00,
2017,7,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",307.00,68.00,29.18,0.09,19.26,0.00,19.47,0.00,0.00,6977.00,3338.00,3.00,487.00,0.00,3149.00,
2017,7,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",272.00,76.00,24.56,6.98,27.33,0.00,17.13,2.00,1.00,4948.00,1611.00,627.00,1518.00,0.00,1192.00,
2017,7,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",641.00,152.00,55.53,11.86,41.32,0.03,43.27,11.00,1.00,9219.00,3435.00,1087.00,2005.00,2.00,2690.00,
2017,7,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",36.00,16.00,4.99,0.93,2.09,0.00,7.99,1.00,0.00,1292.00,329.00,171.00,109.00,0.00,683.00,
2017,7,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",57.00,10.00,2.65,1.10,3.32,0.00,2.93,1.00,1.00,688.00,239.00,118.00,81.00,0.00,250.00,
2017,7,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",327.00,92.00,32.94,2.04,21.62,0.00,35.39,3.00,2.00,5382.00,1775.00,139.00,776.00,0.00,2692.00,
2017,7,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",124.00,36.00,10.19,0.83,8.48,0.00,16.50,4.00,0.00,3734.00,1793.00,85.00,423.00,0.00,1433.00,
2017,7,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",254.00,87.00,28.47,7.04,21.55,0.00,29.94,2.00,1.00,5618.00,1691.00,678.00,856.00,0.00,2393.00,
2017,7,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1562.00,473.00,106.33,20.73,237.46,0.94,107.54,30.00,6.00,41518.00,12530.00,1767.00,13641.00,203.00,13377.00,
2017,7,"AA","American Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",124.00,22.00,14.66,0.92,2.68,0.00,3.74,0.00,1.00,1950.00,1155.00,35.00,79.00,0.00,681.00,
2017,7,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1338.00,393.00,123.36,16.69,95.35,0.02,157.57,17.00,3.00,25905.00,8166.00,1452.00,5057.00,3.00,11227.00,
2017,7,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3650.00,811.00,228.67,34.59,264.55,2.68,280.51,36.00,5.00,59657.00,22266.00,2353.00,11667.00,145.00,23226.00,
2017,7,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1861.00,612.00,103.71,35.95,280.83,1.53,189.98,102.00,9.00,42912.00,7116.00,2879.00,19215.00,62.00,13640.00,
2017,7,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",134.00,20.00,10.69,0.00,2.20,0.00,7.11,0.00,0.00,3145.00,1635.00,0.00,82.00,0.00,1428.00,
2017,7,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",408.00,108.00,35.95,5.97,15.54,2.06,48.48,10.00,2.00,7697.00,3719.00,533.00,652.00,64.00,2729.00,
2017,7,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1551.00,461.00,140.42,27.85,151.01,1.36,140.37,27.00,7.00,27940.00,7790.00,2466.00,7444.00,35.00,10205.00,
2017,7,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",31.00,8.00,0.68,0.72,2.44,0.00,4.15,3.00,0.00,513.00,50.00,48.00,106.00,0.00,309.00,
2017,7,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",243.00,56.00,16.88,6.67,14.90,0.00,17.55,7.00,1.00,4041.00,1040.00,448.00,910.00,0.00,1643.00,
2017,7,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",61.00,14.00,3.07,0.03,1.64,0.00,9.26,1.00,0.00,1184.00,108.00,5.00,68.00,0.00,1003.00,
2017,7,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4522.00,1215.00,336.27,49.37,395.69,2.08,431.58,91.00,14.00,82647.00,27119.00,3669.00,16695.00,206.00,34958.00,
2017,7,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",168.00,44.00,9.45,0.49,8.84,0.24,24.98,1.00,0.00,3082.00,544.00,86.00,379.00,7.00,2066.00,
2017,7,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",777.00,205.00,74.52,8.26,46.41,1.56,74.26,16.00,3.00,12219.00,4535.00,665.00,1902.00,47.00,5070.00,
2017,7,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",634.00,192.00,54.65,13.87,39.19,0.00,84.30,13.00,1.00,12721.00,3813.00,1224.00,1952.00,0.00,5732.00,
2017,7,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",31.00,3.00,1.55,0.00,1.29,0.00,0.16,0.00,0.00,104.00,64.00,0.00,34.00,0.00,6.00,
2017,7,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",91.00,14.00,8.68,0.96,2.15,0.00,2.21,0.00,0.00,516.00,305.00,47.00,64.00,0.00,100.00,
2017,7,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",248.00,41.00,15.47,0.67,7.35,0.00,17.51,0.00,1.00,4676.00,2026.00,49.00,201.00,0.00,2400.00,
2017,7,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",184.00,51.00,19.92,4.42,7.95,0.00,18.72,1.00,1.00,3462.00,1163.00,433.00,466.00,0.00,1400.00,
2017,7,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",159.00,55.00,17.56,2.80,4.41,0.00,30.23,3.00,0.00,3894.00,1064.00,398.00,182.00,0.00,2250.00,
2017,7,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",284.00,61.00,20.12,5.39,7.06,0.00,28.43,2.00,1.00,3871.00,1127.00,512.00,354.00,0.00,1878.00,
2017,7,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5770.00,1505.00,315.38,69.77,604.77,3.63,511.45,150.00,41.00,111483.00,26737.00,6934.00,36743.00,415.00,40654.00,
2017,7,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",118.00,29.00,8.57,0.14,5.97,0.00,14.32,2.00,0.00,1802.00,330.00,25.00,196.00,0.00,1251.00,
2017,7,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",305.00,77.00,25.44,3.65,26.14,0.00,21.76,6.00,0.00,4679.00,1998.00,294.00,924.00,0.00,1463.00,
2017,7,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",459.00,115.00,34.60,6.79,29.57,0.47,43.56,8.00,4.00,7207.00,2539.00,642.00,1318.00,18.00,2690.00,
2017,7,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3813.00,1002.00,231.43,48.71,459.92,1.53,260.40,104.00,6.00,68004.00,16909.00,4247.00,27525.00,287.00,19036.00,
2017,7,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5042.00,861.00,292.77,38.87,218.05,3.00,308.32,64.00,28.00,56927.00,23043.00,2909.00,8139.00,99.00,22737.00,
2017,7,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",512.00,126.00,32.87,6.69,33.95,0.00,52.48,6.00,0.00,9095.00,1682.00,1026.00,1483.00,0.00,4904.00,
2017,7,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",31.00,7.00,2.72,1.53,0.28,0.00,2.47,0.00,0.00,448.00,153.00,85.00,23.00,0.00,187.00,
2017,7,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",202.00,64.00,16.14,2.75,21.56,0.00,23.55,7.00,1.00,4397.00,1167.00,215.00,1210.00,0.00,1805.00,
2017,7,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",71.00,17.00,4.84,1.31,2.13,0.00,8.72,0.00,1.00,1052.00,210.00,130.00,114.00,0.00,598.00,
2017,7,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",776.00,237.00,61.48,14.70,74.25,0.00,86.57,17.00,5.00,15217.00,3714.00,1123.00,3972.00,0.00,6408.00,
2017,7,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",227.00,61.00,15.90,7.43,15.17,1.64,20.87,7.00,1.00,3373.00,661.00,768.00,578.00,68.00,1298.00,
2017,7,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",243.00,55.00,15.96,3.50,6.71,0.00,28.83,2.00,2.00,3040.00,740.00,221.00,298.00,0.00,1781.00,
2017,7,"AA","American Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",62.00,14.00,1.95,3.83,1.91,0.00,6.31,0.00,0.00,810.00,115.00,294.00,47.00,0.00,354.00,
2017,7,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",373.00,99.00,39.88,4.65,27.01,0.00,27.45,5.00,1.00,5851.00,1898.00,365.00,1198.00,0.00,2390.00,
2017,7,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",896.00,242.00,76.94,16.28,40.46,2.32,106.00,16.00,0.00,16720.00,4960.00,1795.00,2152.00,90.00,7723.00,
2017,7,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",545.00,160.00,59.35,9.24,27.70,0.00,63.71,9.00,0.00,10328.00,2988.00,871.00,1227.00,0.00,5242.00,
2017,7,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",20.00,5.00,3.05,0.00,1.11,0.00,0.83,0.00,0.00,308.00,206.00,0.00,22.00,0.00,80.00,
2017,7,"AA","American Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",31.00,4.00,2.35,0.79,0.21,0.00,0.65,0.00,0.00,178.00,77.00,42.00,11.00,0.00,48.00,
2017,7,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",980.00,260.00,83.15,22.41,63.84,0.95,89.65,15.00,0.00,14899.00,4779.00,1776.00,2886.00,35.00,5423.00,
2017,7,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1209.00,345.00,95.37,19.92,110.78,1.11,117.83,14.00,4.00,21521.00,6622.00,2185.00,4941.00,42.00,7731.00,
2017,7,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",401.00,78.00,22.60,8.64,9.67,0.00,37.10,5.00,0.00,3967.00,895.00,550.00,340.00,0.00,2182.00,
2017,7,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",556.00,159.00,59.04,10.81,44.76,0.50,43.90,6.00,1.00,12611.00,6354.00,908.00,2049.00,26.00,3274.00,
2017,7,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",406.00,121.00,40.58,6.58,19.81,3.60,50.43,5.00,1.00,7482.00,2337.00,495.00,849.00,143.00,3658.00,
2017,7,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",396.00,110.00,34.43,7.92,18.23,0.03,49.40,5.00,0.00,6179.00,2037.00,559.00,627.00,1.00,2955.00,
